AL, 20, 2023101300, TR, GPCC,  48,  82N,  313W,  68,   69,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, GPCC,  60,  86N,  332W,  68,   87,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, GPCC,  72,  90N,  352W,  68,  107,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, GPCC,  96,  98N,  401W,  68,  155,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, GPCC, 120, 100N,  451W,  68,  204,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, GPCC, 144, 103N,  510W,  68,  257,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, GPCC, 168, 115N,  553W,  68,  305,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, TVCN,  12,  80N,  263W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, TVCN,  24,  81N,  278W,  68,   59,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, TVCN,  36,  81N,  296W,  68,   71,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, TVCN,  48,  82N,  313W,  68,   79,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, TVCN,  60,  86N,  332W,  68,   82,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, TVCN,  72,  90N,  352W,  68,   94,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, TVCN,  96,  98N,  401W,  68,  152,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, TVCN, 120, 100N,  451W,  68,  295,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, TVCN, 144, 103N,  510W,  68,  295,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, TVCN, 168, 115N,  553W,  68,  295,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, TVCX,   0,  83N,  247W,  70,    0,   , 106,    ,    0,    0,    0,    0, 
AL, 20, 2023101300, TR, TVCX,  12,  80N,  263W,  70,   44,   ,  97,    ,   37,   52,    2,    0, 
AL, 20, 2023101300, TR, TVCX,  24,  82N,  278W,  70,   68,   ,  87,    ,   66,   71,    5,   -1, 
AL, 20, 2023101300, TR, TVCX,  36,  84N,  296W,  70,   95,   ,  88,    ,   85,  106,    8,   -5, 
AL, 20, 2023101300, TR, TVCX,  48,  86N,  313W,  70,    0,   ,  86,    ,    0,    0,   13,  -10, 
AL, 20, 2023101300, TR, TVCX,  72,  96N,  351W,  70,  126,   ,  79,    ,  175,   92,   20,  -19, 
AL, 20, 2023101300, TR, TVCX,  96, 106N,  400W,  70,  191,   ,  84,    ,  239,  154,   18,  -32, 
AL, 20, 2023101300, TR, TVCX, 120, 111N,  451W,  70,  268,   ,  90,    ,  223,  323,    0,  -65, 
AL, 20, 2023101300, WR, RVCN,   0,  83N,  247W,  68,   0, 34,    5, 
AL, 20, 2023101300, WR, RVCN,  12,  80N,  263W,  68,   0, 34,    5, 
AL, 20, 2023101300, WR, RVCN,  24,  83N,  280W,  68,   0, 34,    5, 
AL, 20, 2023101300, WR, RVCN,  36,  83N,  299W,  68,  10, 34,   26, 
AL, 20, 2023101300, WR, RVCN,  48,  82N,  316W,  68,   0, 34,    5, 
AL, 20, 2023101300, WR, RVCN,  60,  85N,  336W,  68,   0, 34,    5, 
AL, 20, 2023101300, WR, RVCN,  72,  85N,  357W,  68,   0, 34,    5, 
AL, 20, 2023101300, WR, RVCN,  84,  87N,  382W,  68,   0, 34,    5, 
AL, 20, 2023101300, WR, RVCN,  96,  89N,  409W,  68,  43, 34,   39, 
AL, 20, 2023101300, WR, RVCN, 108,  90N,  436W,  68,  43, 34,   39, 
AL, 20, 2023101300, WR, RVCN, 120,  89N,  464W,  68, 113, 34,   43, 
AL, 20, 2023101300, WR, RVCN, 132,  88N,  491W,  68, 113, 34,   43, 
AL, 20, 2023101300, WR, RVCN, 144,  72N,  543W,  68,   0, 34,    5, 
AL, 20, 2023101300, WR, RVCN, 156,  72N,  553W,  68,   0, 34,    5, 
AL, 20, 2023101300, WR, RVCN, 168,  79N,  561W,  68,   0, 34,    5, 
AL, 20, 2023101306, IN, ICON,  12,     ,      ,  68,  28,   ,    4, 
AL, 20, 2023101306, IN, ICON,  24,     ,      ,  68,  30,   ,    6, 
AL, 20, 2023101306, IN, ICON,  36,     ,      ,  68,  29,   ,    7, 
AL, 20, 2023101306, IN, ICON,  48,     ,      ,  68,  29,   ,    9, 
AL, 20, 2023101306, IN, ICON,  60,     ,      ,  68,  34,   ,   12, 
AL, 20, 2023101306, IN, ICON,  72,     ,      ,  68,  41,   ,   16, 
AL, 20, 2023101306, IN, ICON,  96,     ,      ,  68,  57,   ,   17, 
AL, 20, 2023101306, IN, ICON, 120,     ,      ,  68,  68,   ,   21, 
AL, 20, 2023101306, IN, IVCN,  12,     ,      ,  68,  28,   ,    5, 
AL, 20, 2023101306, IN, IVCN,  24,     ,      ,  68,  31,   ,    6, 
AL, 20, 2023101306, IN, IVCN,  36,     ,      ,  68,  30,   ,    7, 
AL, 20, 2023101306, IN, IVCN,  48,     ,      ,  68,  29,   ,    9, 
AL, 20, 2023101306, IN, IVCN,  60,     ,      ,  68,  31,   ,   11, 
AL, 20, 2023101306, IN, IVCN,  72,     ,      ,  68,  36,   ,   15, 
AL, 20, 2023101306, IN, IVCN,  96,     ,      ,  68,  46,   ,   20, 
AL, 20, 2023101306, IN, IVCN, 120,     ,      ,  68,  54,   ,   25, 
AL, 20, 2023101306, RI, DTOP,  12,     ,      ,   0,  20,  45,    ,            0,           12, 
AL, 20, 2023101306, RI, DTOP,  24,     ,      ,   1,  25,  50,    ,            0,           24, 
AL, 20, 2023101306, RI, DTOP,  24,     ,      ,   0,  30,  55,    ,            0,           24, 
AL, 20, 2023101306, RI, DTOP,  24,     ,      ,   0,  35,  60,    ,            0,           24, 
AL, 20, 2023101306, RI, DTOP,  24,     ,      ,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101306, RI, DTOP,  36,     ,      ,   0,  45,  70,    ,            0,           36, 
AL, 20, 2023101306, RI, DTOP,  48,     ,      ,   0,  55,  80,    ,            0,           48, 
AL, 20, 2023101306, RI, DTOP,  72,     ,      ,   0,  65,  90,    ,            0,           72, 
AL, 20, 2023101306, RI, EIOB,  12,  85N,  261W,   0,  20,  45,    ,            0,           12, 
AL, 20, 2023101306, RI, EIOB,  24,  85N,  261W,   1,  25,  50,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOB,  24,  85N,  261W,   0,  30,  55,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOB,  24,  85N,  261W,   0,  35,  60,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOB,  24,  85N,  261W,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOB,  36,  85N,  261W,   0,  45,  70,    ,            0,           36, 
AL, 20, 2023101306, RI, EIOB,  48,  85N,  261W,   0,  55,  80,    ,            0,           48, 
AL, 20, 2023101306, RI, EIOB,  72,  85N,  261W,   1,  65,  90,    ,            0,           72, 
AL, 20, 2023101306, RI, EIOC,  12,  85N,  261W,   1,  20,  45,    ,            0,           12, 
AL, 20, 2023101306, RI, EIOC,  24,  85N,  261W,   8,  25,  50,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOC,  24,  85N,  261W,   4,  30,  55,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOC,  24,  85N,  261W,   2,  35,  60,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOC,  24,  85N,  261W,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOC,  36,  85N,  261W,   1,  45,  70,    ,            0,           36, 
AL, 20, 2023101306, RI, EIOC,  48,  85N,  261W,   7,  55,  80,    ,            0,           48, 
AL, 20, 2023101306, RI, EIOC,  72,  85N,  261W,  17,  65,  90,    ,            0,           72, 
AL, 20, 2023101306, RI, EIOD,  12,  85N,  261W,   2,  20,  45,    ,            0,           12, 
AL, 20, 2023101306, RI, EIOD,  24,  85N,  261W,  15,  25,  50,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOD,  24,  85N,  261W,  10,  30,  55,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOD,  24,  85N,  261W,   6,  35,  60,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOD,  24,  85N,  261W,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOD,  36,  85N,  261W,   0,  45,  70,    ,            0,           36, 
AL, 20, 2023101306, RI, EIOD,  48,  85N,  261W,  11,  55,  80,    ,            0,           48, 
AL, 20, 2023101306, RI, EIOD,  72,  85N,  261W,   0,  65,  90,    ,            0,           72, 
AL, 20, 2023101306, RI, EIOL,  12,  85N,  261W,   1,  20,  45,    ,            0,           12, 
AL, 20, 2023101306, RI, EIOL,  24,  85N,  261W,   7,  25,  50,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOL,  24,  85N,  261W,   2,  30,  55,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOL,  24,  85N,  261W,   1,  35,  60,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOL,  24,  85N,  261W,   1,  40,  65,    ,            0,           24, 
AL, 20, 2023101306, RI, EIOL,  36,  85N,  261W,   4,  45,  70,    ,            0,           36, 
AL, 20, 2023101306, RI, EIOL,  48,  85N,  261W,   8,  55,  80,    ,            0,           48, 
AL, 20, 2023101306, RI, EIOL,  72,  85N,  261W,  50,  65,  90,    ,            0,           72, 
AL, 20, 2023101306, RI, RIOB,  12,  85N,  261W,   0,  20,  45,    ,            0,           12, 
AL, 20, 2023101306, RI, RIOB,  24,  85N,  261W,   2,  25,  50,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOB,  24,  85N,  261W,   0,  30,  55,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOB,  24,  85N,  261W,   0,  35,  60,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOB,  24,  85N,  261W,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOB,  36,  85N,  261W,   0,  45,  70,    ,            0,           36, 
AL, 20, 2023101306, RI, RIOB,  48,  85N,  261W,   0,  55,  80,    ,            0,           48, 
AL, 20, 2023101306, RI, RIOB,  72,  85N,  261W,   1,  65,  90,    ,            0,           72, 
AL, 20, 2023101306, RI, RIOC,  12,  85N,  261W,   1,  20,  45,    ,            0,           12, 
AL, 20, 2023101306, RI, RIOC,  24,  85N,  261W,   9,  25,  50,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOC,  24,  85N,  261W,   5,  30,  55,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOC,  24,  85N,  261W,   3,  35,  60,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOC,  24,  85N,  261W,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOC,  36,  85N,  261W,   1,  45,  70,    ,            0,           36, 
AL, 20, 2023101306, RI, RIOC,  48,  85N,  261W,   6,  55,  80,    ,            0,           48, 
AL, 20, 2023101306, RI, RIOC,  72,  85N,  261W,   9,  65,  90,    ,            0,           72, 
AL, 20, 2023101306, RI, RIOD,  12,  85N,  261W,   3,  20,  45,    ,            0,           12, 
AL, 20, 2023101306, RI, RIOD,  24,  85N,  261W,  16,  25,  50,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOD,  24,  85N,  261W,  10,  30,  55,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOD,  24,  85N,  261W,   7,  35,  60,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOD,  24,  85N,  261W,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOD,  36,  85N,  261W,   0,  45,  70,    ,            0,           36, 
AL, 20, 2023101306, RI, RIOD,  48,  85N,  261W,  11,  55,  80,    ,            0,           48, 
AL, 20, 2023101306, RI, RIOD,  72,  85N,  261W,   0,  65,  90,    ,            0,           72, 
AL, 20, 2023101306, RI, RIOL,  12,  85N,  261W,   1,  20,  45,    ,            0,           12, 
AL, 20, 2023101306, RI, RIOL,  24,  85N,  261W,   8,  25,  50,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOL,  24,  85N,  261W,   3,  30,  55,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOL,  24,  85N,  261W,   1,  35,  60,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOL,  24,  85N,  261W,   1,  40,  65,    ,            0,           24, 
AL, 20, 2023101306, RI, RIOL,  36,  85N,  261W,   4,  45,  70,    ,            0,           36, 
AL, 20, 2023101306, RI, RIOL,  48,  85N,  261W,   6,  55,  80,    ,            0,           48, 
AL, 20, 2023101306, RI, RIOL,  72,  85N,  261W,  27,  65,  90,    ,            0,           72, 
AL, 20, 2023101306, TR, GPCC,  12,  84N,  278W,  68,   25,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, GPCC,  24,  84N,  290W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, GPCC,  36,  86N,  301W,  68,   56,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, GPCC,  48,  90N,  318W,  68,   69,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, GPCC,  60,  93N,  339W,  68,   87,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, GPCC,  72,  96N,  361W,  68,  107,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, GPCC,  96, 102N,  401W,  68,  155,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, GPCC, 120, 105N,  448W,  68,  204,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, TVCN,  12,  84N,  278W,  68,   29,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, TVCN,  24,  84N,  290W,  68,   49,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, TVCN,  36,  86N,  301W,  68,   54,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, TVCN,  48,  90N,  318W,  68,   67,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, TVCN,  60,  93N,  339W,  68,   93,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, TVCN,  72,  96N,  361W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, TVCN,  96, 102N,  401W,  68,  166,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, TVCN, 120, 105N,  448W,  68,  309,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, TVCX,   0,  85N,  261W,  70,    0,   ,  97,    ,    0,    0,    0,    0, 
AL, 20, 2023101306, TR, TVCX,  12,  84N,  278W,  70,   40,   ,  94,    ,   38,   42,    2,    0, 
AL, 20, 2023101306, TR, TVCX,  24,  85N,  289W,  70,   63,   ,  86,    ,   65,   62,    5,   -1, 
AL, 20, 2023101306, TR, TVCX,  36,  88N,  301W,  70,   86,   ,  79,    ,   84,   89,    8,   -5, 
AL, 20, 2023101306, TR, TVCX,  48,  94N,  318W,  70,  108,   ,  80,    ,  101,  117,   13,  -10, 
AL, 20, 2023101306, TR, TVCX,  72, 102N,  361W,  70,  155,   ,  83,    ,  174,  138,   20,  -19, 
AL, 20, 2023101306, TR, TVCX,  96, 110N,  401W,  70,  208,   ,  88,    ,  235,  185,   18,  -32, 
AL, 20, 2023101306, TR, TVCX, 120, 116N,  446W,  70,  307,   ,  81,    ,  195,  485,    0,  -65, 
AL, 20, 2023101306, WR, RVCN,   0,  85N,  261W,  68,   0, 34,    5, 
AL, 20, 2023101306, WR, RVCN,  12,  87N,  279W,  68,   0, 34,    5, 
AL, 20, 2023101306, WR, RVCN,  24,  88N,  294W,  68,   0, 34,    5, 
AL, 20, 2023101306, WR, RVCN,  36,  89N,  308W,  68,  30, 34,   29, 
AL, 20, 2023101306, WR, RVCN,  48,  91N,  328W,  68,   0, 34,    5, 
AL, 20, 2023101306, WR, RVCN,  60,  94N,  351W,  68,   0, 34,    5, 
AL, 20, 2023101306, WR, RVCN,  72,  95N,  375W,  68,  25, 34,   38, 
AL, 20, 2023101306, WR, RVCN,  84,  95N,  398W,  68,  25, 34,   38, 
AL, 20, 2023101306, WR, RVCN,  96,  99N,  421W,  68,  60, 34,   35, 
AL, 20, 2023101306, WR, RVCN, 108, 100N,  447W,  68,  60, 34,   35, 
AL, 20, 2023101306, WR, RVCN, 120, 102N,  479W,  68, 105, 34,   42, 
AL, 20, 2023101306, WR, RVCN, 132, 101N,  474W,  68, 105, 34,   42, 
AL, 20, 2023101312, IN, ICON,  12,     ,      ,  68,  29,   ,    5, 
AL, 20, 2023101312, IN, ICON,  24,     ,      ,  68,  30,   ,    6, 
AL, 20, 2023101312, IN, ICON,  36,     ,      ,  68,  30,   ,    7, 
AL, 20, 2023101312, IN, ICON,  48,     ,      ,  68,  32,   ,   10, 
AL, 20, 2023101312, IN, ICON,  60,     ,      ,  68,  37,   ,   12, 
AL, 20, 2023101312, IN, ICON,  72,     ,      ,  68,  43,   ,   16, 
AL, 20, 2023101312, IN, ICON,  96,     ,      ,  68,  57,   ,   17, 
AL, 20, 2023101312, IN, ICON, 120,     ,      ,  68,  69,   ,   23, 
AL, 20, 2023101312, IN, IVCN,  12,     ,      ,  68,  29,   ,    5, 
AL, 20, 2023101312, IN, IVCN,  24,     ,      ,  68,  31,   ,    6, 
AL, 20, 2023101312, IN, IVCN,  36,     ,      ,  68,  30,   ,    7, 
AL, 20, 2023101312, IN, IVCN,  48,     ,      ,  68,  31,   ,   10, 
AL, 20, 2023101312, IN, IVCN,  60,     ,      ,  68,  33,   ,   12, 
AL, 20, 2023101312, IN, IVCN,  72,     ,      ,  68,  37,   ,   15, 
AL, 20, 2023101312, IN, IVCN,  96,     ,      ,  68,  46,   ,   21, 
AL, 20, 2023101312, IN, IVCN, 120,     ,      ,  68,  69,   ,   23, 
AL, 20, 2023101312, RI, DTOP,  12,     ,      ,   0,  20,  45,    ,            0,           12, 
AL, 20, 2023101312, RI, DTOP,  24,     ,      ,   1,  25,  50,    ,            0,           24, 
AL, 20, 2023101312, RI, DTOP,  24,     ,      ,   1,  30,  55,    ,            0,           24, 
AL, 20, 2023101312, RI, DTOP,  24,     ,      ,   0,  35,  60,    ,            0,           24, 
AL, 20, 2023101312, RI, DTOP,  24,     ,      ,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101312, RI, DTOP,  36,     ,      ,   0,  45,  70,    ,            0,           36, 
AL, 20, 2023101312, RI, DTOP,  48,     ,      ,   0,  55,  80,    ,            0,           48, 
AL, 20, 2023101312, RI, DTOP,  72,     ,      ,   0,  65,  90,    ,            0,           72, 
AL, 20, 2023101312, RI, EIOB,  12,  86N,  271W,   0,  20,  45,    ,            0,           12, 
AL, 20, 2023101312, RI, EIOB,  24,  86N,  271W,   1,  25,  50,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOB,  24,  86N,  271W,   0,  30,  55,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOB,  24,  86N,  271W,   0,  35,  60,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOB,  24,  86N,  271W,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOB,  36,  86N,  271W,   0,  45,  70,    ,            0,           36, 
AL, 20, 2023101312, RI, EIOB,  48,  86N,  271W,   0,  55,  80,    ,            0,           48, 
AL, 20, 2023101312, RI, EIOB,  72,  86N,  271W,   5,  65,  90,    ,            0,           72, 
AL, 20, 2023101312, RI, EIOC,  12,  86N,  271W,   1,  20,  45,    ,            0,           12, 
AL, 20, 2023101312, RI, EIOC,  24,  86N,  271W,   7,  25,  50,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOC,  24,  86N,  271W,   4,  30,  55,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOC,  24,  86N,  271W,   2,  35,  60,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOC,  24,  86N,  271W,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOC,  36,  86N,  271W,   1,  45,  70,    ,            0,           36, 
AL, 20, 2023101312, RI, EIOC,  48,  86N,  271W,   7,  55,  80,    ,            0,           48, 
AL, 20, 2023101312, RI, EIOC,  72,  86N,  271W,  20,  65,  90,    ,            0,           72, 
AL, 20, 2023101312, RI, EIOD,  12,  86N,  271W,   2,  20,  45,    ,            0,           12, 
AL, 20, 2023101312, RI, EIOD,  24,  86N,  271W,  13,  25,  50,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOD,  24,  86N,  271W,   8,  30,  55,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOD,  24,  86N,  271W,   5,  35,  60,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOD,  24,  86N,  271W,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOD,  36,  86N,  271W,   0,  45,  70,    ,            0,           36, 
AL, 20, 2023101312, RI, EIOD,  48,  86N,  271W,  11,  55,  80,    ,            0,           48, 
AL, 20, 2023101312, RI, EIOD,  72,  86N,  271W,   0,  65,  90,    ,            0,           72, 
AL, 20, 2023101312, RI, EIOL,  12,  86N,  271W,   1,  20,  45,    ,            0,           12, 
AL, 20, 2023101312, RI, EIOL,  24,  86N,  271W,   7,  25,  50,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOL,  24,  86N,  271W,   2,  30,  55,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOL,  24,  86N,  271W,   1,  35,  60,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOL,  24,  86N,  271W,   1,  40,  65,    ,            0,           24, 
AL, 20, 2023101312, RI, EIOL,  36,  86N,  271W,   4,  45,  70,    ,            0,           36, 
AL, 20, 2023101312, RI, EIOL,  48,  86N,  271W,  11,  55,  80,    ,            0,           48, 
AL, 20, 2023101312, RI, EIOL,  72,  86N,  271W,  55,  65,  90,    ,            0,           72, 
AL, 20, 2023101312, RI, RIOB,  12,  86N,  271W,   0,  20,  45,    ,            0,           12, 
AL, 20, 2023101312, RI, RIOB,  24,  86N,  271W,   1,  25,  50,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOB,  24,  86N,  271W,   0,  30,  55,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOB,  24,  86N,  271W,   0,  35,  60,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOB,  24,  86N,  271W,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOB,  36,  86N,  271W,   0,  45,  70,    ,            0,           36, 
AL, 20, 2023101312, RI, RIOB,  48,  86N,  271W,   0,  55,  80,    ,            0,           48, 
AL, 20, 2023101312, RI, RIOB,  72,  86N,  271W,   4,  65,  90,    ,            0,           72, 
AL, 20, 2023101312, RI, RIOC,  12,  86N,  271W,   1,  20,  45,    ,            0,           12, 
AL, 20, 2023101312, RI, RIOC,  24,  86N,  271W,   7,  25,  50,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOC,  24,  86N,  271W,   4,  30,  55,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOC,  24,  86N,  271W,   2,  35,  60,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOC,  24,  86N,  271W,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOC,  36,  86N,  271W,   1,  45,  70,    ,            0,           36, 
AL, 20, 2023101312, RI, RIOC,  48,  86N,  271W,   6,  55,  80,    ,            0,           48, 
AL, 20, 2023101312, RI, RIOC,  72,  86N,  271W,  11,  65,  90,    ,            0,           72, 
AL, 20, 2023101312, RI, RIOD,  12,  86N,  271W,   2,  20,  45,    ,            0,           12, 
AL, 20, 2023101312, RI, RIOD,  24,  86N,  271W,  13,  25,  50,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOD,  24,  86N,  271W,   9,  30,  55,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOD,  24,  86N,  271W,   5,  35,  60,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOD,  24,  86N,  271W,   0,  40,  65,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOD,  36,  86N,  271W,   0,  45,  70,    ,            0,           36, 
AL, 20, 2023101312, RI, RIOD,  48,  86N,  271W,  11,  55,  80,    ,            0,           48, 
AL, 20, 2023101312, RI, RIOD,  72,  86N,  271W,   0,  65,  90,    ,            0,           72, 
AL, 20, 2023101312, RI, RIOL,  12,  86N,  271W,   1,  20,  45,    ,            0,           12, 
AL, 20, 2023101312, RI, RIOL,  24,  86N,  271W,   6,  25,  50,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOL,  24,  86N,  271W,   2,  30,  55,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOL,  24,  86N,  271W,   1,  35,  60,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOL,  24,  86N,  271W,   1,  40,  65,    ,            0,           24, 
AL, 20, 2023101312, RI, RIOL,  36,  86N,  271W,   3,  45,  70,    ,            0,           36, 
AL, 20, 2023101312, RI, RIOL,  48,  86N,  271W,   7,  55,  80,    ,            0,           48, 
AL, 20, 2023101312, RI, RIOL,  72,  86N,  271W,  28,  65,  90,    ,            0,           72, 
AL, 20, 2023101312, TR, GPCC,  12,  86N,  285W,  68,   25,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, GPCC,  24,  87N,  295W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, GPCC,  36,  89N,  308W,  68,   56,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, GPCC,  48,  92N,  325W,  68,   69,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, GPCC,  60,  95N,  345W,  68,   87,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, GPCC,  72,  98N,  367W,  68,  107,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, GPCC,  96, 102N,  406W,  68,  155,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, GPCC, 120, 102N,  459W,  68,  204,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, GPCC, 144, 108N,  527W,  68,  257,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, GPCC, 168, 116N,  569W,  68,  305,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, TVCN,  12,  86N,  285W,  68,   34,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, TVCN,  24,  87N,  295W,  68,   55,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, TVCN,  36,  89N,  308W,  68,   70,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, TVCN,  48,  92N,  325W,  68,   89,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, TVCN,  60,  95N,  345W,  68,  118,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, TVCN,  72,  98N,  367W,  68,  140,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, TVCN,  96, 102N,  406W,  68,  185,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, TVCN, 120, 102N,  459W,  68,  304,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2023101312, TR, TVCN, 144, 108N,  527W,  68,  304,   ,   0,    ,    0,    0,    0,    0, 
